DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),United Kingdom,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),United Kingdom,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),United Kingdom,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),United Kingdom,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2016,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2017,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2018,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2022,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand heads (animals),Kosovo*,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2015,4.77,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2016,2.98,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2017,5.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2018,4.84,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2019,4.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2020,5.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2021,6.59,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2022,6.66,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Albania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2022,143.58,b
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Austria,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2015,48.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2016,58.91,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2017,62.15,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2018,64.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2019,69.53,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2020,68.75,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2022,69.33,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bosnia and Herzegovina,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2014,433.27,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2015,452.94,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2016,461.25,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2017,463.39,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2018,469.59,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2019,447.79,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2020,448.98,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2021,455.12,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2022,449.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Belgium,2023,456.93,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2014,97.87,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2015,101.25,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2016,106.47,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2017,103.96,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2018,114.88,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2019,114.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2020,112.79,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2021,115.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2022,119.53,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Bulgaria,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2015,85,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2016,88.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2017,89.51,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2018,97.78,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2019,100.11,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2020,105.52,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2022,112.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Switzerland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2014,21.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2015,23.88,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2016,24.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2017,25.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2018,25.58,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2019,26.88,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2020,26.68,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2021,26.8,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2022,27.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Cyprus,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2014,149.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2015,151.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2016,156.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2017,158.91,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2018,164.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2019,168.05,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2020,170.73,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2021,177.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2022,169.97,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Czechia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2014,1527,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2015,1511,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2016,1525,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2017,1514,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2018,1572,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2019,1584,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2020,1613,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2021,1588,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2022,1543,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Germany,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2014,143,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2015,134.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2016,144.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2017,148,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2018,147.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2019,158.8,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2020,166.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2021,163.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2022,151.92,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Denmark,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2022,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Estonia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2014,190.53,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2015,189.63,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2016,212.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2017,214.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2018,219.91,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2019,229.95,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2020,239.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2021,238.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2022,248.77,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Greece,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2014,1436.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2015,1446.99,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2016,1526.63,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2017,1528.85,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2018,1636.82,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2019,1705.19,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2020,1708,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2021,1629.45,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2022,1638.64,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,Spain,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 15 countries (1995-2004),2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 25 countries (2004-2006),2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (2007-2013),2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Poultry meat,Slaughterings,Thousand tonnes,European Union - 27 countries (from 2020),2022,,bc
