Nr Source Form;Year;Dt Begin Period;Dt End Period;Nr Week Marketing Year;Member State;Ds Product Short;Product;Product Stage;Market;Ds Price Uom;Ds Period Type;Vl Euro Price;Is Calculated
829;2022;12/12/2022;18/12/2022;50;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;163,10;N
829;2022;12/12/2022;18/12/2022;50;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;99,60;N
829;2022;12/12/2022;18/12/2022;50;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;83,60;N
829;2022;12/12/2022;18/12/2022;50;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;12/12/2022;18/12/2022;50;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;142,55;N
829;2022;12/12/2022;18/12/2022;50;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;72,38;N
829;2022;12/12/2022;18/12/2022;50;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;30,69;N
829;2022;12/12/2022;18/12/2022;50;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;69,20;N
829;2022;19/12/2022;25/12/2022;51;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;19/12/2022;25/12/2022;51;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;58,39;N
829;2022;19/12/2022;25/12/2022;51;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;159,60;N
829;2022;19/12/2022;25/12/2022;51;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;82,10;N
829;2022;19/12/2022;25/12/2022;51;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;19/12/2022;25/12/2022;51;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;116,75;N
829;2022;19/12/2022;25/12/2022;51;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;72,38;N
829;2022;19/12/2022;25/12/2022;51;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;30,57;N
829;2022;19/12/2022;25/12/2022;51;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;62,27;N
829;2022;26/12/2022;01/01/2023;0;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;26/12/2022;01/01/2023;0;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;53,49;N
829;2022;26/12/2022;01/01/2023;0;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;26/12/2022;01/01/2023;0;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;121,69;N
829;2022;26/12/2022;01/01/2023;0;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;72,38;N
829;2022;26/12/2022;01/01/2023;0;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,98;N
829;2022;26/12/2022;01/01/2023;0;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;61,19;N
829;2022;26/12/2022;01/01/2023;52;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;26/12/2022;01/01/2023;52;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;53,49;N
829;2022;26/12/2022;01/01/2023;52;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;110,00;N
829;2022;26/12/2022;01/01/2023;52;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;121,69;N
829;2022;26/12/2022;01/01/2023;52;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;72,38;N
829;2022;26/12/2022;01/01/2023;52;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,98;N
829;2022;26/12/2022;01/01/2023;52;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;61,19;N
829;2023;01/01/2023;31/01/2023;1;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2023;01/01/2023;31/01/2023;1;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;62,02;Y
829;2023;01/01/2023;31/01/2023;1;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;176,62;Y
829;2023;01/01/2023;31/01/2023;1;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;91,41;Y
829;2023;01/01/2023;31/01/2023;1;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;117,19;Y
829;2023;01/01/2023;31/01/2023;1;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;172,60;Y
829;2023;01/01/2023;31/01/2023;1;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;66,18;Y
829;2023;01/01/2023;31/01/2023;1;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;33,00;Y
829;2023;01/01/2023;31/01/2023;1;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;84,29;Y
829;2023;02/01/2023;08/01/2023;1;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2023;02/01/2023;08/01/2023;1;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;54,98;N
829;2023;02/01/2023;08/01/2023;1;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;165,10;N
829;2023;02/01/2023;08/01/2023;1;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;75,30;N
829;2023;02/01/2023;08/01/2023;1;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;02/01/2023;08/01/2023;1;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;132,29;N
829;2023;02/01/2023;08/01/2023;1;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;70,13;N
829;2023;02/01/2023;08/01/2023;1;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,70;N
829;2023;02/01/2023;08/01/2023;1;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;69,26;N
829;2023;09/01/2023;15/01/2023;2;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2023;09/01/2023;15/01/2023;2;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;59,00;N
829;2023;09/01/2023;15/01/2023;2;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;177,40;N
829;2023;09/01/2023;15/01/2023;2;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;95,40;N
829;2023;09/01/2023;15/01/2023;2;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;95,00;N
829;2023;09/01/2023;15/01/2023;2;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;147,93;N
829;2023;09/01/2023;15/01/2023;2;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;67,78;N
829;2023;09/01/2023;15/01/2023;2;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;33,85;N
829;2023;09/01/2023;15/01/2023;2;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;88,80;N
829;2023;16/01/2023;22/01/2023;3;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2023;16/01/2023;22/01/2023;3;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;67,55;N
829;2023;16/01/2023;22/01/2023;3;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;160,90;N
829;2023;16/01/2023;22/01/2023;3;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;93,50;N
829;2023;16/01/2023;22/01/2023;3;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2023;16/01/2023;22/01/2023;3;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;167,00;N
829;2023;16/01/2023;22/01/2023;3;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;64,70;N
829;2023;16/01/2023;22/01/2023;3;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,31;N
829;2023;16/01/2023;22/01/2023;3;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;88,81;N
829;2023;23/01/2023;29/01/2023;4;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2023;23/01/2023;29/01/2023;4;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;66,67;N
829;2023;23/01/2023;29/01/2023;4;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;190,93;N
829;2023;23/01/2023;29/01/2023;4;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;101,51;N
829;2023;23/01/2023;29/01/2023;4;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;155,00;N
829;2023;23/01/2023;29/01/2023;4;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;227,96;N
829;2023;23/01/2023;29/01/2023;4;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;61,62;N
829;2023;23/01/2023;29/01/2023;4;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;32,71;N
829;2023;23/01/2023;29/01/2023;4;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;88,35;N
829;2023;30/01/2023;05/02/2023;5;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2023;30/01/2023;05/02/2023;5;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;70,17;N
829;2023;30/01/2023;05/02/2023;5;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;219,11;N
829;2023;30/01/2023;05/02/2023;5;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;91,19;N
829;2023;30/01/2023;05/02/2023;5;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;190,00;N
829;2023;30/01/2023;05/02/2023;5;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;276,76;N
829;2023;30/01/2023;05/02/2023;5;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;61,62;N
829;2023;30/01/2023;05/02/2023;5;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;34,55;N
829;2023;30/01/2023;05/02/2023;5;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;114,11;N
829;2023;01/02/2023;28/02/2023;5;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2023;01/02/2023;28/02/2023;5;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;68,86;Y
829;2023;01/02/2023;28/02/2023;5;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;253,51;Y
829;2023;01/02/2023;28/02/2023;5;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;60,53;Y
829;2023;01/02/2023;28/02/2023;5;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;101,88;Y
829;2023;01/02/2023;28/02/2023;5;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;218,75;Y
829;2023;01/02/2023;28/02/2023;5;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;152,78;Y
829;2023;01/02/2023;28/02/2023;5;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;316,82;Y
829;2023;01/02/2023;28/02/2023;5;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;61,73;Y
829;2023;01/02/2023;28/02/2023;5;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;35,29;Y
829;2023;01/02/2023;28/02/2023;5;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;122,22;Y
829;2023;06/02/2023;12/02/2023;6;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;70,87;N
829;2023;06/02/2023;12/02/2023;6;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;236,79;N
829;2023;06/02/2023;12/02/2023;6;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;97,00;N
829;2023;06/02/2023;12/02/2023;6;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;225,00;N
829;2023;06/02/2023;12/02/2023;6;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;335,80;N
829;2023;06/02/2023;12/02/2023;6;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;61,61;N
829;2023;06/02/2023;12/02/2023;6;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;35,93;N
829;2023;06/02/2023;12/02/2023;6;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;124,42;N
829;2023;13/02/2023;19/02/2023;7;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;66,18;N
829;2023;13/02/2023;19/02/2023;7;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;274,03;N
829;2023;13/02/2023;19/02/2023;7;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;111,79;N
829;2023;13/02/2023;19/02/2023;7;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;225,00;N
829;2023;13/02/2023;19/02/2023;7;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;339,57;N
829;2023;13/02/2023;19/02/2023;7;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;61,60;N
829;2023;13/02/2023;19/02/2023;7;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;35,97;N
829;2023;13/02/2023;19/02/2023;7;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;125,10;N
829;2023;20/02/2023;26/02/2023;8;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;68,27;N
829;2023;20/02/2023;26/02/2023;8;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;264,12;N
829;2023;20/02/2023;26/02/2023;8;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,53;N
829;2023;20/02/2023;26/02/2023;8;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;103,97;N
829;2023;20/02/2023;26/02/2023;8;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;225,00;N
829;2023;20/02/2023;26/02/2023;8;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;155,00;N
829;2023;20/02/2023;26/02/2023;8;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;312,28;N
829;2023;20/02/2023;26/02/2023;8;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;62,10;N
829;2023;20/02/2023;26/02/2023;8;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;34,84;N
829;2023;20/02/2023;26/02/2023;8;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;122,66;N
829;2023;27/02/2023;05/03/2023;9;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;69,95;N
829;2023;27/02/2023;05/03/2023;9;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;289,07;N
829;2023;27/02/2023;05/03/2023;9;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;103,62;N
829;2023;27/02/2023;05/03/2023;9;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;225,00;N
829;2023;27/02/2023;05/03/2023;9;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;145,00;N
